1400.0	1755.5555555555557	-4263.1578947368425	1.0	3.0	115.637402	771.485136	1446.01363	2120.09529	3061.48931	3734.22419	3614.30544	3613.7625	3464.35337	3480.22032	1807.43324	1542.55918	1542.54099	1536.71597	3039.6658	115.63740539550781
1600.0	1755.5555555555557	-3315.7894736842104	1.0	3.0	114.705473	771.472679	1445.92207	2361.89655	3190.10376	3747.29255	3690.95763	3690.42596	3545.43726	3560.72104	1964.58206	1725.63537	1725.62252	1721.50322	3171.02682	114.70547485351562
1000.0	822.2222222222222	-2368.4210526315787	1.0	3.0	112.290768	350.765692	668.624394	1049.8928	1634.91258	1865.99394	1930.88656	1929.7699	1869.8857	1875.88298	1133.88259	1045.04342	1045.03412	1041.79381	1597.20963	112.290771484375
600.0	511.1111111111111	-1421.0526315789473	1.0	3.0	109.182818	212.42137	406.991006	663.789286	1079.50904	1201.05999	1226.97103	1225.12419	1189.04991	1192.25763	685.791597	629.945933	629.940169	627.502278	1024.19702	109.18281555175781
400.0	1755.5555555555557	-473.6842105263158	1.0	3.0	111.793132	762.512779	1425.79225	2560.60246	3081.11831	3692.43314	3355.22785	3354.61704	3190.91824	3207.86615	1218.68945	766.91206	766.907819	765.371478	3062.81104	111.79312896728516
1000.0	1755.5555555555557	-473.6842105263158	1.0	3.0	111.802423	765.657185	1431.92926	2614.8769	3167.16528	3712.8964	3475.71138	3475.12726	3318.64009	3334.95731	1522.34179	1193.07781	1193.07325	1191.5333	3150.5462	111.80242156982422
2000.0	1133.3333333333333	3315.7894736842104	1.0	3.0	106.60567	487.035833	921.171064	2051.80883	2587.02513	2541.12158	2955.42158	2954.71518	2883.99467	2891.34693	2124.71379	2041.05458	2041.04536	2038.27893	2580.00874	106.60566711425781
800.0	1755.5555555555557	9000.0	1.0	3.0	105.541748	757.254703	1416.25916	2105.53873	2925.89951	3670.23118	3412.98511	3412.37669	3253.31433	3271.1887	1392.60166	1027.95791	1027.89499	1008.90351	2922.09738	105.541748046875
1000.0	2066.6666666666665	-6157.894736842105	-1.0	4.0	119.020628	916.530549	1716.98559	2066.55743	3302.30983	4313.87798	4008.41218	4007.85608	3819.07047	3839.35082	1676.57188	1259.46504	1259.40199	1240.94911	3290.56973	119.0206298828125
800.0	2066.6666666666665	-5210.526315789473	-1.0	4.0	118.147167	914.547714	1712.42403	2316.10861	3355.67861	4307.07261	3961.90205	3961.33502	3769.94473	3790.17396	1567.18029	1109.00075	1108.94715	1093.14361	3344.23256	118.14716339111328
1000.0	2066.6666666666665	-5210.526315789473	-1.0	4.0	118.113444	915.616669	1714.87059	2345.49963	3391.63212	4314.3226	4006.12754	4005.56834	3816.8568	3836.84667	1677.14586	1260.0883	1260.03986	1245.78775	3380.47049	118.11344146728516
800.0	1755.5555555555557	-4263.1578947368425	-1.0	4.0	117.113715	772.157696	1452.03853	2063.92683	2928.1141	3703.18851	3432.25649	3431.58171	3271.89215	3288.56266	1398.92717	1032.72013	1032.67975	1020.77384	2915.17015	117.11371612548828
1400.0	1755.5555555555557	-4263.1578947368425	-1.0	4.0	116.98115	775.188671	1458.7702	2178.79452	3073.57328	3732.83031	3613.54339	3612.91127	3463.61682	3479.30068	1805.62455	1542.90486	1542.87403	1533.82946	3062.07132	116.98114776611328
600.0	2066.6666666666665	-4263.1578947368425	-1.0	4.0	117.366034	912.420711	1708.10371	2517.87144	3405.27456	4301.68415	3924.69612	3924.1204	3730.65271	3750.88021	1476.38651	975.897019	975.853269	962.854089	3394.21741	117.36603546142578
800.0	2066.6666666666665	-4263.1578947368425	-1.0	4.0	117.353363	913.542043	1710.15547	2538.8957	3432.89008	4307.57135	3959.70391	3959.13456	3767.81398	3787.86108	1567.73496	1109.34316	1109.30356	1097.56736	3422.06181	117.35336303710938
600.0	822.2222222222222	-3315.7894736842104	-1.0	4.0	115.707668	352.768744	676.750511	637.918099	1405.33237	1839.28008	1769.16551	1767.75424	1699.77006	1706.80262	806.528881	673.630371	673.596058	663.664409	1377.65146	115.7076644897461
1800.0	822.2222222222222	-3315.7894736842104	-1.0	4.0	113.902896	358.063421	689.596821	1192.88125	1950.48056	1911.78077	2417.5472	2416.54356	2371.89483	2376.44944	1870.78626	1823.67443	1823.65477	1817.93917	1935.86807	113.90289306640625
1000.0	1133.3333333333333	-3315.7894736842104	-1.0	4.0	115.322268	492.479907	937.256342	1351.49457	2044.15297	2488.57277	2441.42368	2440.42964	2348.0453	2357.51125	1243.38737	1084.65952	1084.63442	1077.29413	2026.49743	115.322265625
800.0	1755.5555555555557	-3315.7894736842104	-1.0	4.0	116.243946	771.131297	1449.70416	2267.6452	2999.53127	3703.70259	3430.04514	3429.36763	3269.75351	3286.27397	1399.42071	1032.94001	1032.91185	1024.54808	2987.42788	116.24394226074219
1200.0	1755.5555555555557	-3315.7894736842104	-1.0	4.0	116.215746	773.17376	1454.23245	2331.1841	3085.98051	3722.1252	3541.40477	3540.75406	3387.62617	3403.54467	1657.8105	1364.95502	1364.9311	1357.85441	3074.75391	116.21574401855469
1400.0	1755.5555555555557	-3315.7894736842104	-1.0	4.0	116.199262	774.167519	1456.4592	2371.07981	3140.52934	3733.55982	3611.44038	3610.80613	3461.60696	3477.14095	1805.98538	1543.06274	1543.04009	1536.34781	3129.80586	116.19926452636719
400.0	822.2222222222222	-2368.4210526315787	-1.0	4.0	113.402769	351.042874	672.644613	956.987513	1456.77823	1829.88257	1711.01818	1709.53128	1638.67125	1645.54082	673.923437	505.810188	505.785259	498.383611	1430.15372	113.40277099609375
800.0	1755.5555555555557	-2368.4210526315787	-1.0	4.0	115.523037	770.052656	1447.22734	2424.51746	3057.39699	3704.06626	3428.0035	3427.32405	3267.77728	3284.232	1399.79533	1032.91723	1032.8986	1027.31121	3046.17022	115.52304077148438
